RF00001,4v5q,DB,5,121,100.7,2.80E-23,1,119,c0af92,1
RF00001,4w2i,DB,3,119,100.7,2.80E-23,1,119,c0af92,1
RF00001,5gak,3,1,121,88.8,3.30E-20,1,119,c0af92,1
RF00001,5v7q,B,2,114,77.4,2.70E-17,1,119,c0af92,1
RF00001,6skf,BB,3,124,79.3,9.70E-18,1,119,c0af92,1
RF00001,7uph,J,2,117,77.2,3.20E-17,1,119,c0af92,1
RF00001,8p5d,L70,1,119,93.6,1.80E-21,1,119,c0af92,1
RF00169,5gah,1,9,105,65.5,9.60E-16,1,97,c0af92,1
RF02541,5aj4,BA,1,1456,363.5,4.40E-119,200,2925,c0af92,1
RF02541,5o60,A,1,3120,2730.5,0,1,2925,c0af92,1
RF02541,5obm,1,1,3167,1242.6,0,156,2925,c0af92,0
RF02541,6gxo,A,1,2903,2876.9,0,1,2925,c0af92,1
RF02541,6v3d,AN1,8,2900,2895.4,0,1,2925,c0af92,1
RF02541,7jql,2A,1,2912,2689.8,0,1,2925,c0af92,1
RF02541,8b6z,B,1277,4822,597.9,4.50E-197,1,2923,c0af92,0
RF02541,8b6z,B,5,420,123.7,3.10E-38,30,555,c0af92,0
RF02541,8c91,A,1,2904,2889.8,0,1,2925,c0af92,1
RF02541,8civ,AA,1,3167,1242.6,0,156,2925,c0af92,0
RF02541,8pvk,C1,1,3151,1258.3,0,155,2925,c0af92,0
RF02543,5o60,A,159,3113,1216.5,0,1,3401,c0af92,0
RF02543,5obm,1,4,3396,3401.6,0,1,3401,c0af92,1
RF02543,6gxo,A,160,2893,1266.1,0,1,3401,c0af92,0
RF02543,6v3d,AN1,167,2888,1272.4,0,1,3401,c0af92,0
RF02543,7jql,2A,148,2901,1152.1,0,1,3401,c0af92,0
RF02543,8b6z,B,3,5069,2379.3,0,1,3401,c0af92,1
RF02543,8c91,A,160,2893,1270.5,0,1,3401,c0af92,0
RF02543,8civ,AA,4,3396,3401.6,0,1,3401,c0af92,1
RF02543,8pvk,C1,5,3339,3387.9,0,1,3401,c0af92,1
RF00011,2a64,A,8,404,326.8,7.50E-97,1,366,c0af92,1
RF00001,4ioc,Y,5,121,71.6,9.10E-16,1,119,c0af92,1
RF00001,4v6f,AB,5,121,100.7,2.80E-23,1,119,c0af92,1
RF00001,5el4,1J,5,121,100.7,2.80E-23,1,119,c0af92,1
RF00001,5tga,7,1,121,88.8,3.30E-20,1,119,c0af92,1
RF00001,6o9k,X,2,117,77.2,3.20E-17,1,119,c0af92,1
RF00001,7oif,3,3,118,77.2,3.20E-17,1,119,c0af92,1
RF00001,8pv2,C4,1,119,87.6,6.60E-20,1,118,c0af92,1
RF00001,9f1d,B7,1,119,118.9,5.30E-28,1,119,c0af92,1
RF02541,4v8e,AA,1,2912,2697.7,0,1,2923,c0af92,1
RF02541,5mmm,A,1,2810,2419.8,0,1,2818,c0af92,1
RF02541,5mrc,A,186,3136,396.4,8.70E-130,1,2925,c0af92,1
RF02541,5vpp,RA,1,2912,2689.8,0,1,2925,c0af92,1
RF02541,6nd6,2A,1,2912,2689.8,0,1,2925,c0af92,1
RF02541,6rm3,L50,1,2484,800.8,2.30E-265,1,2903,c0af92,0
RF02541,6yhs,1,1,2893,2898.2,0,1,2925,c0af92,1
RF02541,6zsd,XA,1,1454,372.4,4.50E-122,426,2925,c0af92,1
RF02541,6zu5,L50,5,2639,965.8,0,1,2925,c0af92,0
RF02541,7st6,1,1,2903,2879.9,0,1,2925,c0af92,1
RF02541,8agt,f,1,3166,1242.8,0,156,2925,c0af92,0
RF02541,8ap4,a,1,2904,2887.4,0,1,2925,c0af92,1
RF02543,4v8e,AA,153,2903,1154.9,0,1,3401,c0af92,0
RF02543,5mmm,A,143,2810,1110.5,0,1,3165,c0af92,0
RF02543,5mrc,A,1600,1940,121.9,3.00E-30,1891,2388,c0af92,0
RF02543,5mrc,A,223,302,58.3,1.10E-12,24,103,c0af92,0
RF02543,5mrc,A,2713,2873,96.5,3.10E-23,2825,2984,c0af92,0
RF02543,5vpp,RA,148,2901,1152.1,0,1,3401,c0af92,0
RF02543,6nd6,2A,148,2901,1152.1,0,1,3401,c0af92,0
RF02543,6rm3,L50,83,2417,1339,0,1,3401,c0af92,1
RF02543,6yhs,1,160,2881,1274.9,0,1,3401,c0af92,0
RF02543,6zu5,L50,97,2638,1494.8,0,1,3401,c0af92,1
RF02543,7st6,1,160,2893,1269,0,1,3401,c0af92,0
RF02543,8agt,f,4,3395,3401.9,0,1,3401,c0af92,1
RF02543,8ap4,a,160,2893,1267.9,0,1,3401,c0af92,0
RF00001,4v57,BA,3,118,77.2,3.20E-17,1,119,c0af92,1
RF00001,5j8a,DB,3,118,77.2,3.20E-17,1,119,c0af92,1
RF00001,5uym,2,3,118,77.2,3.20E-17,1,119,c0af92,1
RF00001,6xhx,2B,3,119,100.7,2.80E-23,1,119,c0af92,1
RF00001,6yss,B,3,118,77.2,3.20E-17,1,119,c0af92,1
RF00001,7d6z,B,2,117,77.2,3.20E-17,1,119,c0af92,1
RF00001,7pis,4,1,108,63.9,7.60E-14,1,119,c0af92,1
RF00001,7qgr,O,3,118,77.2,3.20E-17,1,119,c0af92,1
RF00001,7ttw,2,1,115,71.6,8.40E-16,1,119,c0af92,1
RF00001,7unw,B,3,118,86.6,1.20E-19,1,119,c0af92,1
RF00001,7v08,3,1,121,88.8,3.30E-20,1,119,c0af92,1
RF00001,8.00E+35,J,2,117,77.2,3.20E-17,1,119,c0af92,1
RF00001,8emm,b,3,118,77.2,3.20E-17,1,119,c0af92,1
RF00001,8rcm,82,3,118,77.2,3.20E-17,1,119,c0af92,1
RF00001,8vtw,1B,3,119,100.7,2.80E-23,1,119,c0af92,1
RF02541,4v19,A,1,1456,363.5,4.40E-119,200,2925,c0af92,1
RF02541,4v52,DB,1,2904,2889.8,0,1,2925,c0af92,1
RF02541,4www,YA,1,2904,2889.8,0,1,2925,c0af92,1
RF02541,4zsn,YA,1,2913,2699.6,0,1,2925,c0af92,1
RF02541,5imq,D,1,2891,2728.8,0,1,2925,c0af92,1
RF02541,5tcu,B,1,2923,2979.7,0,1,2925,c0af92,1
RF02541,6om7,t,1,3382,961.6,0,159,2925,c0af92,0
RF02541,6xu6,A5,1,3720,974.2,0,138,2925,c0af92,0
RF02541,7jql,1A,1,2912,2689.8,0,1,2925,c0af92,1
RF02541,7md7,1A,1,2912,2689.8,0,1,2925,c0af92,1
RF02541,7oig,1,1,2903,2879.7,0,1,2925,c0af92,1
RF02541,8v9j,A,1,3127,2743.8,0,1,2925,c0af92,1
RF02541,8wi7,A,1,3119,2730,0,1,2925,c0af92,1
RF02541,9cl9,CA,1,2904,2887.6,0,1,2925,c0af92,1
RF02543,4v52,DB,160,2893,1270.5,0,1,3401,c0af92,0
RF02543,4www,YA,160,2893,1270.5,0,1,3401,c0af92,0
RF02543,4zsn,YA,149,2902,1152.1,0,1,3401,c0af92,0
RF02543,5imq,D,149,2880,1141.8,0,1,3401,c0af92,0
RF02543,5tcu,B,164,2912,1321.4,0,1,3401,c0af92,0
RF02543,6om7,t,3,3606,2746.1,0,1,3401,c0af92,1
RF02543,6xu6,A5,8,3974,2814.4,0,1,3401,c0af92,1
RF02543,7jql,1A,148,2901,1152.1,0,1,3401,c0af92,0
RF02543,7md7,1A,148,2901,1152.1,0,1,3401,c0af92,0
RF02543,7oig,1,160,2893,1267.9,0,1,3401,c0af92,0
RF02543,8v9j,A,162,3116,1219,0,1,3401,c0af92,0
RF02543,8wi7,A,158,3112,1216.5,0,1,3401,c0af92,0
RF02543,9cl9,CA,160,2893,1269,0,1,3401,c0af92,0
RF00001,4u25,DB,3,118,77.2,3.20E-17,1,119,c0af92,1
RF00001,6cfk,2B,3,119,100.7,2.80E-23,1,119,c0af92,1
RF00001,6w6l,E,1,119,118.9,5.20E-28,1,119,c0af92,1
RF00001,7m5d,3,3,118,77.2,3.20E-17,1,119,c0af92,1
RF00001,7oyd,K,1,119,118.9,5.30E-28,1,119,c0af92,1
RF00001,7zjx,L7,1,119,118.9,5.30E-28,1,119,c0af92,1
RF00001,7zpq,4,1,121,88.8,3.30E-20,1,119,c0af92,1
RF00001,8cd1,B,3,118,86.6,1.20E-19,1,119,c0af92,1
RF02541,2rdo,B,1,2904,2889.8,0,1,2925,c0af92,1
RF02541,4v7c,BA,1,2903,2882.1,0,1,2925,c0af92,1
RF02541,4v7k,BA,1,2848,2576.2,0,6,2918,c0af92,1
RF02541,5ib7,14,1,2914,2708.4,0,1,2925,c0af92,1
RF02541,5lzy,5,1,3326,977.8,0,159,2925,c0af92,0
RF02541,6gc8,A,1,2904,2889.8,0,1,2925,c0af92,1
RF02541,6gz5,A2,1,3393,1016.5,0,159,2925,c0af92,0
RF02541,6vz3,a,1,2903,2875,0,1,2925,c0af92,1
RF02541,8bpo,A1,817,4380,644.6,8.50E-213,1,2856,c0af92,0
RF02541,8bpo,A1,5,414,136.5,1.40E-42,30,555,c0af92,0
RF02541,8fon,RA,1,2912,2689.8,0,1,2925,c0af92,1
RF02541,8hfr,1e,1,3167,1242.6,0,156,2925,c0af92,0
RF02541,8urh,a,1,2904,2889.7,0,1,2925,c0af92,1
RF02541,8y39,A,1,2921,2974,0,1,2925,c0af92,1
RF02543,2rdo,B,160,2893,1270.5,0,1,3401,c0af92,0
RF02543,3j0q,7,1,50,51.3,1.40E-12,2833,2882,c0af92,1
RF02543,4v7c,BA,160,2893,1270.5,0,1,3401,c0af92,0
RF02543,4v7k,BA,144,2844,1082,3.10E-295,1,3401,c0af92,0
RF02543,5ib7,14,153,2903,1154.9,0,1,3401,c0af92,0
RF02543,5lzy,5,3,3543,2779.4,0,1,3401,c0af92,1
RF02543,6gc8,A,160,2893,1270.5,0,1,3401,c0af92,0
RF02543,6gz5,A2,3,3611,2842.6,0,1,3401,c0af92,1
RF02543,6vz3,a,160,2893,1262.2,0,1,3401,c0af92,0
RF02543,8bpo,A1,3,4380,2639.8,0,1,3401,c0af92,1
RF02543,8fon,RA,148,2901,1152.1,0,1,3401,c0af92,0
RF02543,8hfr,1e,4,3396,3401.6,0,1,3401,c0af92,1
RF02543,8urh,a,160,2893,1270.5,0,1,3401,c0af92,0
RF02543,8y39,A,162,2910,1326.6,0,1,3401,c0af92,0
RF00001,2rdo,A,3,118,77.2,3.20E-17,1,119,c0af92,1
RF00001,3ow2,9,1,121,77.4,2.90E-17,1,119,c0af92,1
RF00001,4u25,BB,3,118,77.2,3.20E-17,1,119,c0af92,1
RF00001,4v8f,DB,5,121,100.7,2.80E-23,1,119,c0af92,1
RF00001,5hd1,1B,3,119,100.7,2.80E-23,1,119,c0af92,1
RF00001,6nsh,RB,3,119,100.7,2.80E-23,1,119,c0af92,1
RF00001,7k52,2,3,118,77.2,3.20E-17,1,119,c0af92,1
RF02541,4v4w,B0,1,2740,2558.7,0,16,2925,c0af92,1
RF02541,4v9p,CA,1,2904,2889.8,0,1,2925,c0af92,1
RF02541,5kpv,27,1,2903,2876.9,0,1,2925,c0af92,1
RF02541,6prv,A,1,58,60,7.90E-19,1093,1150,c0af92,1
RF02541,6qkl,N,1,3577,1138.7,0,161,2925,c0af92,0
RF02541,7rqa,2A,1,2912,2689.8,0,1,2925,c0af92,1
RF02541,7zrs,5,1,3167,1242.6,0,156,2925,c0af92,0
RF02541,8a3l,a,1,2903,2877.9,0,1,2925,c0af92,1
RF02541,8fkq,L3,1277,4822,597.9,4.50E-197,1,2923,c0af92,0
RF02541,8fkq,L3,5,420,123.7,3.10E-38,30,555,c0af92,0
RF02541,8uql,a,1,2904,2889.7,0,1,2925,c0af92,1
RF02541,8uua,A,1,2932,2946.5,0,1,2925,c0af92,1
RF02543,3j0p,7,1,50,51.3,1.40E-12,2833,2882,c0af92,1
RF02543,4v4w,B0,114,2724,1294.1,0,1,3401,c0af92,0
RF02543,4v9p,CA,160,2893,1270.5,0,1,3401,c0af92,0
RF02543,5kpv,27,160,2893,1266.1,0,1,3401,c0af92,0
RF02543,6qkl,N,2,3741,2720.4,0,1,3401,c0af92,1
RF02543,7rqa,2A,148,2901,1152.1,0,1,3401,c0af92,0
RF02543,7zrs,5,4,3396,3401.6,0,1,3401,c0af92,1
RF02543,8a3l,a,160,2891,1264.3,0,1,3401,c0af92,0
RF02543,8fkq,L3,3,5069,2379.3,0,1,3401,c0af92,1
RF02543,8uql,a,160,2893,1270.5,0,1,3401,c0af92,0
RF02543,8uua,A,162,2921,1244.8,0,1,3401,c0af92,0
RF00001,4u52,3,1,121,88.8,3.30E-20,1,119,c0af92,1
RF00001,5gah,B,3,118,77.2,3.20E-17,1,119,c0af92,1
RF00001,5j3c,YB,3,119,100.7,2.80E-23,1,119,c0af92,1
RF00001,5ndw,3,1,121,88.8,3.30E-20,1,119,c0af92,1
RF00001,7a0s,Y,5,121,71.6,9.10E-16,1,119,c0af92,1
RF00001,7oiz,b,3,118,77.2,3.20E-17,1,119,c0af92,1
RF00001,7par,4,1,108,63.9,7.60E-14,1,119,c0af92,1
RF00001,7pju,B,3,118,77.2,3.20E-17,1,119,c0af92,1
RF00001,7rqc,1B,3,119,100.7,2.80E-23,1,119,c0af92,1
RF00001,7ryf,B,1,115,83.5,7.30E-19,1,119,c0af92,1
RF00001,7zs5,3,1,121,88.8,3.30E-20,1,119,c0af92,1
RF00001,8agw,h,1,121,88.8,3.30E-20,1,119,c0af92,1
RF02541,3ccu,0,1,2923,1747.3,0,1,2925,c0af92,0
RF02541,4u27,BA,1,2903,2882.1,0,1,2925,c0af92,1
RF02541,5anc,N,1,3577,1138.7,0,161,2925,c0af92,0
RF02541,5dar,A,1,74,74,2.00E-23,1083,1156,c0af92,0
RF02541,5j30,YA,1,2912,2689.8,0,1,2925,c0af92,1
RF02541,6nuo,RA,1,2912,2689.8,0,1,2925,c0af92,1
RF02541,6o8x,A,1,2903,2933.3,0,1,2925,c0af92,1
RF02541,7tor,A28S,1,3339,1027.4,0,159,2925,c0af92,0
RF02541,8aye,a,1,2903,2880.8,0,1,2925,c0af92,1
RF02541,8azw,A,1,3176,1176.8,0,160,2925,c0af92,0
RF02541,8c93,A,1,2904,2889.8,0,1,2925,c0af92,1
RF02543,3ccu,0,132,2915,1466.8,0,1,3401,c0af92,0
RF02543,4u27,BA,160,2893,1270.5,0,1,3401,c0af92,0
RF02543,5anc,N,2,3741,2720.4,0,1,3401,c0af92,1
RF02543,5dar,A,1,74,52.6,8.80E-13,1230,1303,c0af92,0
RF02543,5j30,YA,148,2901,1152.1,0,1,3401,c0af92,0
RF02543,6nuo,RA,148,2901,1152.1,0,1,3401,c0af92,0
RF02543,6o8x,A,160,2895,1255.1,0,1,3401,c0af92,0
RF02543,7tor,A28S,3,3552,2858.8,0,1,3401,c0af92,1
RF02543,8aye,a,160,2893,1269,0,1,3401,c0af92,0
RF02543,8azw,A,2,3390,3351.2,0,1,3401,c0af92,1
RF02543,8c93,A,160,2893,1270.5,0,1,3401,c0af92,0
RF00001,3ja1,LB,3,118,77.2,3.20E-17,1,119,c0af92,1
RF00001,4v95,BB,3,119,100.7,2.80E-23,1,119,c0af92,1
RF00001,5dfe,YB,3,119,100.7,2.80E-23,1,119,c0af92,1
RF00001,6mtb,7,1,119,118.9,5.30E-28,1,119,c0af92,1
RF00001,7rq8,2B,3,119,100.7,2.80E-23,1,119,c0af92,1
RF00001,8bsj,LE,1,119,79.5,8.40E-18,1,119,c0af92,1
RF00001,8pv1,C4,1,119,87.6,6.60E-20,1,118,c0af92,1
RF00001,8ur0,d,3,118,77.2,3.20E-17,1,119,c0af92,1
RF02541,4ypb,RA,1,2913,2699.6,0,1,2925,c0af92,1
RF02541,5.00E+81,1H,1,2914,2708.4,0,1,2925,c0af92,1
RF02541,5lzs,5,1,3326,977.8,0,159,2925,c0af92,0
RF02541,5ndg,1,1,3167,1242.6,0,156,2925,c0af92,0
RF02541,6ip8,1A,1277,4822,598,4.00E-197,1,2923,c0af92,0
RF02541,6ip8,1A,5,420,123.7,3.10E-38,30,555,c0af92,0
RF02541,6z6j,C1,1,3167,1242.6,0,156,2925,c0af92,0
RF02541,7of1,1,1,3167,1242.6,0,156,2925,c0af92,0
RF02541,7paj,3,3,2907,2658.1,0,1,2925,c0af92,1
RF02541,7sae,A,1,2928,3013.9,0,1,2925,c0af92,1
RF02541,7z3o,1,1,3151,1258.3,0,155,2925,c0af92,0
RF02541,7zq6,b,1,2904,2875,0,1,2925,c0af92,1
RF02541,8fle,L3,1277,4822,597.9,4.50E-197,1,2923,c0af92,0
RF02541,8fle,L3,5,420,123.7,3.10E-38,30,555,c0af92,0
RF02541,8rcs,72,1,2904,2885,0,1,2925,c0af92,1
RF02543,4ypb,RA,149,2902,1152.1,0,1,3401,c0af92,0
RF02543,5.00E+81,1H,153,2903,1154.9,0,1,3401,c0af92,0
RF02543,5lzs,5,3,3543,2779.4,0,1,3401,c0af92,1
RF02543,5ndg,1,4,3396,3401.6,0,1,3401,c0af92,1
RF02543,6ip8,1A,3,5069,2379.5,0,1,3401,c0af92,1
RF02543,6z6j,C1,4,3396,3401.6,0,1,3401,c0af92,1
RF02543,7of1,1,4,3396,3401.6,0,1,3401,c0af92,1
RF02543,7paj,3,167,2896,1188.2,0,1,3401,c0af92,0
RF02543,7sae,A,163,2917,1279.4,0,1,3401,c0af92,0
RF02543,7z3o,1,5,3337,3383.2,0,1,3401,c0af92,1
RF02543,7zq6,b,160,2893,1257.9,0,1,3401,c0af92,0
RF02543,8fle,L3,3,5069,2379.3,0,1,3401,c0af92,1
RF02543,8rcs,72,160,2893,1267.9,0,1,3401,c0af92,0
RF00001,4v50,BA,3,118,77.2,3.20E-17,1,119,c0af92,1
RF00001,4v6q,BA,3,118,77.2,3.20E-17,1,119,c0af92,1
RF00001,4v7s,BB,2,117,77.2,3.20E-17,1,119,c0af92,1
RF00001,4v8p,G3,1,119,117,1.60E-27,1,119,c0af92,1
RF00001,5gaf,B,3,118,77.2,3.20E-17,1,119,c0af92,1
RF00001,5hd1,2B,3,119,100.7,2.80E-23,1,119,c0af92,1
RF00001,5lzc,B,3,118,77.2,3.20E-17,1,119,c0af92,1
RF00001,5zet,B,3,116,77.3,3.00E-17,1,119,c0af92,1
RF00001,6fkr,2B,3,119,100.7,2.80E-23,1,119,c0af92,1
RF00001,6gq1,3,1,121,88.8,3.30E-20,1,119,c0af92,1
RF00001,7md7,2B,3,119,100.7,2.80E-23,1,119,c0af92,1
RF00001,7pjz,B,3,118,77.2,3.20E-17,1,119,c0af92,1
RF00001,8cdl,BB,1,121,88.8,3.30E-20,1,119,c0af92,1
RF00001,8.00E+49,J,2,117,77.2,3.20E-17,1,119,c0af92,1
RF00001,8peg,8,3,118,77.2,3.20E-17,1,119,c0af92,1
RF00029,4r0d,A,548,621,67.7,1.50E-13,1,93,c0af92,1
RF02541,1fg0,A,1,602,436.5,6.20E-144,2048,2655,c0af92,0
RF02541,4tud,RA,1,2912,2689.8,0,1,2925,c0af92,1
RF02541,4v9r,BA,1,2912,2689.8,0,1,2925,c0af92,1
RF02541,5a9z,AA,1,2889,2718.1,0,1,2923,c0af92,1
RF02541,5nrg,X,1,2923,2979.7,0,1,2925,c0af92,1
RF02541,6ole,t,1,3382,961.6,0,159,2925,c0af92,0
RF02541,7bv8,A,1,2903,2879.4,0,1,2925,c0af92,1
RF02541,7zp8,b,1,2904,2875,0,1,2925,c0af92,1
RF02541,8hl5,A23S,4,3022,1914,0,1,2925,c0af92,0
RF02541,8p16,1,1,2904,2887.4,0,1,2925,c0af92,1
RF02541,8syl,A,1,2904,2887.4,0,1,2925,c0af92,1
RF02543,1fg0,A,1,602,415,7.10E-112,2359,3007,c0af92,0
RF02543,4tud,RA,148,2901,1152.1,0,1,3401,c0af92,0
RF02543,4v9r,BA,148,2901,1152.1,0,1,3401,c0af92,0
RF02543,5a9z,AA,149,2880,1141.8,0,1,3401,c0af92,0
RF02543,5nrg,X,164,2912,1321.4,0,1,3401,c0af92,0
RF02543,6ole,t,3,3606,2746.1,0,1,3401,c0af92,1
RF02543,7bv8,A,160,2893,1267.4,0,1,3401,c0af92,0
RF02543,7zp8,b,160,2893,1257.9,0,1,3401,c0af92,0
RF02543,8hl5,A23S,139,3018,1666,0,1,3401,c0af92,0
RF02543,8p16,1,160,2893,1267.9,0,1,3401,c0af92,0
RF02543,8syl,A,160,2893,1267.9,0,1,3401,c0af92,0
RF00001,5hl7,Y,1,114,60.1,8.00E-13,1,119,c0af92,1
RF00001,5ib7,16,5,121,100.7,2.80E-23,1,119,c0af92,1
RF00001,6s0k,B,3,118,77.2,3.20E-17,1,119,c0af92,1
RF00001,7ow7,B,1,119,118.9,5.30E-28,1,119,c0af92,1
RF00001,8b7y,J,2,117,77.2,3.20E-17,1,119,c0af92,1
RF00029,8t2s,B,573,652,46.8,2.10E-08,1,93,c0af92,1
RF02541,4v7m,BA,1,2912,2689.8,0,1,2925,c0af92,1
RF02541,4v84,BA,1,2879,2712.2,0,6,2918,c0af92,1
RF02541,4v9i,BA,1,2913,2695.1,0,1,2925,c0af92,1
RF02541,5afi,A,1,2903,2874.5,0,1,2925,c0af92,1
RF02541,5doy,2A,1,2912,2689.8,0,1,2925,c0af92,1
RF02541,6cb1,1,1,3167,1229.9,0,156,2925,c0af92,0
RF02541,6gzx,A2,1,2912,2697.7,0,1,2923,c0af92,1
RF02541,6otr,RA,1,2912,2689.8,0,1,2925,c0af92,1
RF02541,7og4,XA,1,1454,372.4,4.50E-122,426,2925,c0af92,1
RF02541,7qep,1,2,2461,933.2,0,1,2925,c0af92,0
RF02541,7qgg,t,1160,4803,644.5,1.00E-212,1,2856,c0af92,0
RF02541,7qgg,t,5,420,126.7,2.90E-39,30,555,c0af92,0
RF02541,8eth,1,1,3327,1202.2,0,156,2925,c0af92,0
RF02541,8i9x,C1,1,3150,1260.1,0,156,2925,c0af92,0
RF02543,4v7m,BA,148,2901,1152.1,0,1,3401,c0af92,0
RF02543,4v84,BA,148,2875,1160.6,0,1,3401,c0af92,0
RF02543,4v9i,BA,149,2902,1149.5,0,1,3401,c0af92,0
RF02543,5afi,A,160,2893,1263.6,0,1,3401,c0af92,0
RF02543,5doy,2A,148,2901,1152.1,0,1,3401,c0af92,0
RF02543,6cb1,1,4,3396,3385.9,0,1,3401,c0af92,1
RF02543,6gzx,A2,153,2903,1154.9,0,1,3401,c0af92,0
RF02543,6otr,RA,148,2901,1152.1,0,1,3401,c0af92,0
RF02543,7qep,1,89,2458,1398.4,0,1,3401,c0af92,1
RF02543,7qgg,t,3,4803,2532.4,0,1,3401,c0af92,1
RF02543,8eth,1,4,3497,3334.3,0,1,3401,c0af92,1
RF02543,8i9x,C1,4,3338,3387.9,0,1,3401,c0af92,1
RF00001,4p6f,YB,3,119,100.7,2.80E-23,1,119,c0af92,1
RF00001,5ndk,1J,5,121,100.7,2.80E-23,1,119,c0af92,1
RF00001,5wf0,B,3,118,77.2,3.20E-17,1,119,c0af92,1
RF00001,6oxa,YB,5,121,100.7,2.80E-23,1,119,c0af92,1
RF00001,6s05,x,1,121,88.8,3.30E-20,1,119,c0af92,1
RF00001,6xhv,1B,3,119,100.7,2.80E-23,1,119,c0af92,1
RF00001,7jsz,2,3,118,77.2,3.20E-17,1,119,c0af92,1
RF00001,8fzi,B,3,118,74.8,1.40E-16,1,119,c0af92,1
RF00029,7d0f,A,817,913,40.6,1.00E-06,1,93,c0af92,1
RF02541,4u3u,5,1,3167,1242.6,0,156,2925,c0af92,0
RF02541,5dar,D,1,74,74,2.00E-23,1083,1156,c0af92,0
RF02541,5dc3,1,1,3167,1242.6,0,156,2925,c0af92,0
RF02541,6qul,A,1,2795,2757.7,0,1,2925,c0af92,1
RF02541,8r6c,a,1,2903,2880.4,0,1,2925,c0af92,1
RF02543,4u3u,5,4,3396,3401.6,0,1,3401,c0af92,1
RF02543,5dar,D,1,74,52.6,8.80E-13,1230,1303,c0af92,0
RF02543,5dc3,1,4,3396,3401.6,0,1,3401,c0af92,1
RF02543,6qul,A,160,2785,1209.8,0,1,3401,c0af92,0
RF02543,8r6c,a,160,2893,1267,0,1,3401,c0af92,0
RF00001,4u3m,3,1,121,88.8,3.30E-20,1,119,c0af92,1
RF00001,4v6a,BB,3,119,100.7,2.80E-23,1,119,c0af92,1
RF00001,4v8c,BB,5,121,100.7,2.80E-23,1,119,c0af92,1
RF00001,5mei,3,1,121,88.8,3.30E-20,1,119,c0af92,1
RF00001,6qnr,1J,5,121,100.7,2.80E-23,1,119,c0af92,1
RF00001,6zj3,LO,1,119,109.1,1.90E-25,1,119,c0af92,1
RF00001,6ztn,BB,3,118,77.2,3.20E-17,1,119,c0af92,1
RF00001,8s1u,B,1,111,75.9,6.60E-17,3,116,c0af92,1
RF02541,2ogm,0,1,2878,2737.8,0,1,2925,c0af92,1
RF02541,4lt8,YA,1,2913,2699.6,0,1,2925,c0af92,1
RF02541,4u24,DA,1,2903,2882.1,0,1,2925,c0af92,1
RF02541,4v7j,AA,1,2848,2576.2,0,6,2918,c0af92,1
RF02541,5el5,1H,1,2912,2697.7,0,1,2923,c0af92,1
RF02541,6o8y,A,1,2903,2933.3,0,1,2925,c0af92,1
RF02541,6prv,D,1,58,60,7.90E-19,1093,1150,c0af92,1
RF02541,6wyv,I,1,2904,2887.4,0,1,2925,c0af92,1
RF02541,7n30,23,1,2904,2887.4,0,1,2925,c0af92,1
